experiment	path	commit	status	metric	value	hypothesis	utc
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	cpu.postflop.iteration_ms	25.28494	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.build_ms	8.3689	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.compressed_load_ms	81.7322	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.load_ms	51.2661	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.profile_ms	445.7917	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.report_lines_ms	64.0555	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.save_mb	104.204944	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.save_ms	216.0564	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
B020	baseline	1034aa0519aca67a118c83ad644fcaaaa93af1cc	baseline	cpu.preflop.arena_mb	224.552328	Fresh CPU six-seat baseline before runtime-selected wider-vector equity calculation; same 18 iterations and complete arena/EV/gap fingerprints	2026-09-07T03:21:08+00:00
B020	baseline	1034aa0519aca67a118c83ad644fcaaaa93af1cc	baseline	cpu.preflop.check_ms	321.8135	Fresh CPU six-seat baseline before runtime-selected wider-vector equity calculation; same 18 iterations and complete arena/EV/gap fingerprints	2026-09-07T03:21:08+00:00
B020	baseline	1034aa0519aca67a118c83ad644fcaaaa93af1cc	baseline	cpu.preflop.iteration_ms	76.81178	Fresh CPU six-seat baseline before runtime-selected wider-vector equity calculation; same 18 iterations and complete arena/EV/gap fingerprints	2026-09-07T03:21:08+00:00
E020	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.arena_mb	224.552328	Runtime AVX2 dispatch widens independent hero-hand lanes with portable fallback and unchanged per-hand multiply/add order	2026-09-07T03:22:32+00:00
E020	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.check_ms	297.8852	Runtime AVX2 dispatch widens independent hero-hand lanes with portable fallback and unchanged per-hand multiply/add order	2026-09-07T03:22:32+00:00
E020	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.iteration_ms	71.89982	Runtime AVX2 dispatch widens independent hero-hand lanes with portable fallback and unchanged per-hand multiply/add order	2026-09-07T03:22:32+00:00
E020R	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.arena_mb	224.552328	Repeat runtime AVX2 dispatch on the frozen six-seat CPU workload, including complete original state fingerprints	2026-09-07T03:23:29+00:00
E020R	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.check_ms	312.4436	Repeat runtime AVX2 dispatch on the frozen six-seat CPU workload, including complete original state fingerprints	2026-09-07T03:23:29+00:00
E020R	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.iteration_ms	75.61728	Repeat runtime AVX2 dispatch on the frozen six-seat CPU workload, including complete original state fingerprints	2026-09-07T03:23:29+00:00
E020R2	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.arena_mb	224.552328	Third AVX2 trial to resolve smaller gain in the second repeat before a fresh portable control	2026-09-07T03:24:46+00:00
E020R2	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.check_ms	294.4136	Third AVX2 trial to resolve smaller gain in the second repeat before a fresh portable control	2026-09-07T03:24:46+00:00
E020R2	cpu_solving	42c6ab24335f29442ca874a20922561c209fd9e2	keep	cpu.preflop.iteration_ms	72.4907	Third AVX2 trial to resolve smaller gain in the second repeat before a fresh portable control	2026-09-07T03:24:46+00:00
B021	baseline	c1db0503f180b2ce538478d7c091791d2de85014	baseline	cpu.preflop.arena_mb	224.552328	Fresh portable-equity control to separate AVX2 benefit from CPU timing drift	2026-09-07T03:25:41+00:00
B021	baseline	c1db0503f180b2ce538478d7c091791d2de85014	baseline	cpu.preflop.check_ms	313.432	Fresh portable-equity control to separate AVX2 benefit from CPU timing drift	2026-09-07T03:25:41+00:00
B021	baseline	c1db0503f180b2ce538478d7c091791d2de85014	baseline	cpu.preflop.iteration_ms	75.23492	Fresh portable-equity control to separate AVX2 benefit from CPU timing drift	2026-09-07T03:25:41+00:00
B021R	baseline	c1db0503f180b2ce538478d7c091791d2de85014	baseline	cpu.preflop.arena_mb	224.552328	Repeat portable-equity control for the small AVX2 gain	2026-09-07T03:26:06+00:00
B021R	baseline	c1db0503f180b2ce538478d7c091791d2de85014	baseline	cpu.preflop.check_ms	327.37519999999995	Repeat portable-equity control for the small AVX2 gain	2026-09-07T03:26:06+00:00
B021R	baseline	c1db0503f180b2ce538478d7c091791d2de85014	baseline	cpu.preflop.iteration_ms	78.34725999999999	Repeat portable-equity control for the small AVX2 gain	2026-09-07T03:26:06+00:00
E020R3	cpu_solving	a557aede88743db8efd29f99ef50833847918862	keep	cpu.preflop.arena_mb	224.552328	Final AVX2 paired repeat after portable controls B021 and B021R; exact complete state must remain unchanged	2026-09-07T03:27:04+00:00
E020R3	cpu_solving	a557aede88743db8efd29f99ef50833847918862	keep	cpu.preflop.check_ms	292.77619999999996	Final AVX2 paired repeat after portable controls B021 and B021R; exact complete state must remain unchanged	2026-09-07T03:27:04+00:00
E020R3	cpu_solving	a557aede88743db8efd29f99ef50833847918862	keep	cpu.preflop.iteration_ms	73.3495	Final AVX2 paired repeat after portable controls B021 and B021R; exact complete state must remain unchanged	2026-09-07T03:27:04+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7h2d.init_ms	1000.915	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7h2d.iteration_ms	53.089	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7h2d.check_ms	33.287	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7s2d.init_ms	728.576	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7s2d.iteration_ms	31.303	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7s2d.check_ms	26.745	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7h2dQhTc.init_ms	65.711	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7h2dQhTc.iteration_ms	0.295	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F008	postflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	postflop.Ks7h2dQhTc.check_ms	0.555	Final timing repeat after combined checks; resolve small river checkpoint outlier and confirm deterministic evaluation values	2026-09-07T03:33:17+00:00
F009	preflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	preflop.6.target_seconds	3.2001564	Final time-to-target repeat after all retained changes; six/eight-seat arenas, gaps, EVs and iteration counts must equal original B013	2026-09-07T03:33:54+00:00
F009	preflop_cuda	a557aede88743db8efd29f99ef50833847918862	keep	preflop.8.target_seconds	7.9307805	Final time-to-target repeat after all retained changes; six/eight-seat arenas, gaps, EVs and iteration counts must equal original B013	2026-09-07T03:33:54+00:00
